TRAVEL_ID,AGE_GRP,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,SLEEP,ACTIVITY,RESULT_MVMN,Cluster
e_e011150,20,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,5
e_e006291,60,2,자녀 동반 여행,0,휴식,자가용,7
e_e004010,30,1,2인 가족 여행,1,체험 활동 / 입장 및 관람,자가용,0
e_e002070,20,0,나홀로 여행,0,쇼핑 / 구매,버스,5
e_e003386,20,1,2인 여행(가족 외),1,휴식,렌터카,8
e_e007861,30,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e003235,30,4,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,1
e_e005570,60,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,7
e_e000689,20,1,2인 여행(가족 외),3,체험 활동 / 입장 및 관람,자가용,9
e_e004317,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e004854,20,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,기차,9
e_e011783,20,0,나홀로 여행,0,쇼핑 / 구매,지하철,5
e_e001059,30,1,2인 가족 여행,1,휴식,자가용,0
e_e000355,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e002126,40,2,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,3
e_e009343,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e006591,30,1,자녀 동반 여행,0,체험 활동 / 입장 및 관람,지하철,0
e_e005899,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e008999,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,5
e_e002972,30,0,나홀로 여행,0,쇼핑 / 구매,기차,0
e_e002925,60,4,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
e_e004733,40,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
e_e003937,40,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,버스,6
e_e003411,30,2,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,6
e_e001935,20,1,2인 여행(가족 외),1,휴식,자가용,8
e_e002985,40,2,3인 이상 여행(가족 외),0,쇼핑 / 구매,자가용,6
e_e000999,60,3,3대 동반 여행(친척 포함),2,쇼핑 / 구매,자가용,3
e_e007812,60,3,3대 동반 여행(친척 포함),0,단순 구경 / 산책 / 걷기,지하철,7
e_e006546,60,2,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,7
e_e002483,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,기차,0
e_e005395,50,0,나홀로 여행,0,쇼핑 / 구매,지하철,7
e_e004510,30,1,2인 여행(가족 외),1,휴식,자가용,0
e_e006424,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e006862,20,0,나홀로 여행,0,쇼핑 / 구매,지하철,5
e_e003364,20,0,나홀로 여행,0,쇼핑 / 구매,지하철,5
e_e005965,30,1,2인 가족 여행,0,쇼핑 / 구매,자가용,0
e_e010765,60,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,7
e_e002550,20,0,나홀로 여행,1,체험 활동 / 입장 및 관람,지하철,8
e_e000618,40,1,2인 여행(가족 외),2,휴식,자가용,9
e_e010747,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,5
e_e001576,40,2,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
e_e006577,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,지하철,0
e_e008407,30,3,3인 이상 여행(가족 외),0,쇼핑 / 구매,버스,6
e_e000710,30,1,2인 여행(가족 외),1,휴식,자가용,0
e_e005219,30,3,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
e_e010722,20,3,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,택시,1
e_e007794,40,3,자녀 동반 여행,0,없음,자가용,6
e_e002957,40,2,자녀 동반 여행,1,쇼핑 / 구매,자가용,3
e_e011583,60,1,2인 가족 여행,0,쇼핑 / 구매,자가용,7
e_e000353,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e008170,30,1,2인 가족 여행,0,쇼핑 / 구매,버스,0
e_e011632,20,0,나홀로 여행,0,체험 활동 / 입장 및 관람,버스,5
e_e004606,60,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,7
e_e000969,40,0,나홀로 여행,0,없음,자가용,0
e_e000509,20,1,2인 여행(가족 외),2,쇼핑 / 구매,기차,9
e_e004927,40,4,3인 이상 여행(가족 외),1,휴식,자가용,3
e_e007971,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
e_e007586,60,2,3대 동반 여행(친척 포함),0,체험 활동 / 입장 및 관람,자가용,7
e_e004653,60,3,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
e_e011572,20,1,2인 가족 여행,0,쇼핑 / 구매,버스,5
e_e000483,60,7,3대 동반 여행(친척 포함),2,단순 구경 / 산책 / 걷기,자가용,2
e_e003896,40,2,자녀 동반 여행,1,쇼핑 / 구매,자가용,3
e_e002215,40,2,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,6
e_e007847,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e004187,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,0
e_e002597,30,3,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,6
e_e007756,60,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,지하철,7
e_e004402,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,지하철,0
e_e002135,40,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
e_e001264,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e000548,40,2,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,6
e_e006406,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,0
e_e010712,40,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e001467,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,버스,0
e_e002981,60,1,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,7
e_e004703,30,1,2인 가족 여행,3,휴식,자가용,9
e_e000010,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,버스,0
e_e000765,30,2,자녀 동반 여행,1,휴식,자가용,1
e_e002915,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
e_e003845,20,1,2인 여행(가족 외),1,휴식,택시,8
e_e001069,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e004858,20,1,2인 여행(가족 외),2,쇼핑 / 구매,기차,9
e_e007316,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,5
e_e000804,30,1,2인 가족 여행,3,체험 활동 / 입장 및 관람,자가용,9
e_e003022,30,2,자녀 동반 여행,1,휴식,자가용,1
e_e001940,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
e_e001525,50,3,3인 이상 여행(가족 외),0,없음,자가용,6
e_e001200,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
e_e000569,30,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e011070,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e005527,30,1,2인 여행(가족 외),0,없음,자가용,0
e_e010254,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,5
e_e002937,20,1,2인 가족 여행,1,휴식,자가용,8
e_e002168,30,2,자녀 동반 여행,1,쇼핑 / 구매,자가용,1
e_e003298,30,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e000521,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e006813,30,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e007821,40,4,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,버스,6
e_e007584,30,0,나홀로 여행,0,쇼핑 / 구매,자가용,0
e_e007597,30,2,자녀 동반 여행,0,없음,자가용,6
e_e006422,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,기차,0
f_f000458,40,2,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,6
e_e008508,20,1,2인 여행(가족 외),0,없음,택시,5
e_e002753,20,1,2인 여행(가족 외),1,휴식,자가용,8
e_e000861,30,1,2인 여행(가족 외),3,체험 활동 / 입장 및 관람,기차,9
e_e003721,30,5,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,1
e_e013055,40,2,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,6
e_e006828,30,0,나홀로 여행,0,쇼핑 / 구매,자가용,0
e_e002770,30,1,2인 가족 여행,1,휴식,자가용,0
e_e003400,20,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,렌터카,8
e_e010798,20,1,2인 여행(가족 외),0,쇼핑 / 구매,택시,5
e_e010249,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
e_e010028,20,1,2인 여행(가족 외),0,없음,자가용,5
e_e000707,40,3,자녀 동반 여행,2,휴식,자가용,3
e_e004116,30,0,나홀로 여행,0,없음,버스,0
e_e012429,30,1,2인 가족 여행,0,휴식,자가용,0
e_e000507,40,3,3인 이상 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,6
e_e010375,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,기차,5
e_e004989,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,버스,5
e_e002958,30,2,3인 이상 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,1
e_e003133,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e001130,30,3,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
e_e007474,40,2,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,6
e_e005510,40,3,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
e_e003640,20,1,2인 여행(가족 외),1,쇼핑 / 구매,기차,8
e_e001448,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
e_e004421,30,2,자녀 동반 여행,1,휴식,자가용,1
e_e001150,50,2,3인 이상 여행(가족 외),2,단순 구경 / 산책 / 걷기,자가용,3
e_e004172,30,3,3인 이상 여행(가족 외),1,휴식,자가용,1
e_e001149,30,3,3인 이상 여행(가족 외),2,쇼핑 / 구매,기차,1
e_e006505,20,1,2인 여행(가족 외),0,없음,버스,5
e_e000329,20,1,2인 여행(가족 외),2,쇼핑 / 구매,자가용,8
e_e002721,50,2,3인 이상 여행(가족 외),0,쇼핑 / 구매,자가용,7
e_e006952,30,3,자녀 동반 여행,0,없음,자가용,6
e_e003222,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
e_e003002,30,1,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,0
e_e002425,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
e_e004166,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,5
e_e003958,20,1,2인 여행(가족 외),1,없음,버스,8
e_e006555,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e001261,50,7,3인 이상 여행(가족 외),0,휴식,자가용,2
e_e004396,40,3,자녀 동반 여행,1,휴식,자가용,3
e_e005438,30,1,자녀 동반 여행,1,휴식,자가용,0
e_e001510,20,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,5
e_e007689,20,0,나홀로 여행,0,쇼핑 / 구매,택시,5
e_e000407,50,4,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,6
e_e003434,40,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e004774,30,0,나홀로 여행,3,체험 활동 / 입장 및 관람,자가용,9
e_e010868,40,2,3인 이상 여행(가족 외),0,없음,지하철,6
e_e002171,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
e_e001990,20,0,나홀로 여행,0,쇼핑 / 구매,버스,5
e_e001557,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,지하철,0
e_e011941,40,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,0
e_e003682,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,5
e_e000299,50,0,나홀로 여행,1,없음,항공기,7
e_e011737,20,0,나홀로 여행,0,쇼핑 / 구매,버스,5
e_e000014,60,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,7
e_e002289,20,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,5
e_e004457,20,0,나홀로 여행,0,쇼핑 / 구매,버스,5
e_e008245,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e007995,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,0
e_e008119,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e008286,30,4,3인 이상 여행(가족 외),0,없음,버스,6
e_e000591,30,1,2인 가족 여행,0,쇼핑 / 구매,지하철,0
e_e007312,30,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e010926,30,2,부모 동반 여행,0,단순 구경 / 산책 / 걷기,지하철,0
e_e002030,30,0,나홀로 여행,0,휴식,도보,0
e_e006151,20,1,2인 여행(가족 외),1,휴식,택시,8
e_e007546,60,4,부모 동반 여행,0,체험 활동 / 입장 및 관람,자가용,7
e_e007572,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e007621,60,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,7
e_e012622,20,1,2인 여행(가족 외),0,없음,자가용,5
e_e005813,20,0,나홀로 여행,2,휴식,버스,9
e_e008181,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,5
e_e002719,30,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e003330,30,1,2인 가족 여행,0,쇼핑 / 구매,기차,0
e_e001325,30,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,0
e_e006913,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,렌터카,0
e_e000332,20,1,2인 여행(가족 외),1,없음,자가용,8
e_e008803,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
e_e004058,30,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,버스,0
e_e010759,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
e_e008113,40,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,0
e_e008124,20,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,5
e_e010336,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,5
e_e009556,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e004304,20,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,5
e_e004773,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,0
e_e007705,30,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,0
e_e007460,20,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,택시,5
e_e010763,30,1,2인 여행(가족 외),0,없음,자가용,0
e_e003898,30,1,2인 가족 여행,1,없음,자가용,0
e_e004344,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,택시,0
e_e011885,30,3,자녀 동반 여행,0,없음,자가용,6
e_e006918,40,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e003288,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
e_e003033,30,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
e_e007482,20,1,2인 여행(가족 외),0,쇼핑 / 구매,지하철,5
e_e008369,20,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,5
e_e003515,30,0,나홀로 여행,1,없음,자가용,0
e_e001386,30,0,나홀로 여행,1,단순 구경 / 산책 / 걷기,자가용,0
e_e006602,40,1,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e000645,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
e_e007296,20,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,5
e_e000525,40,2,3인 이상 여행(가족 외),0,휴식,자가용,6
e_e004552,20,3,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
e_e007634,20,1,2인 여행(가족 외),0,없음,자가용,5
e_e005239,50,6,3인 이상 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,2
e_e004979,30,1,2인 여행(가족 외),2,단순 구경 / 산책 / 걷기,버스,9
e_e000704,30,0,나홀로 여행,0,없음,자가용,0
e_e000666,20,1,2인 여행(가족 외),2,휴식,기차,9
e_e007362,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e004859,20,3,부모 동반 여행,1,휴식,자가용,1
e_e000640,60,2,3대 동반 여행(친척 포함),0,없음,자가용,7
e_e007758,40,3,자녀 동반 여행,0,없음,자가용,6
e_e002556,30,1,2인 여행(가족 외),1,쇼핑 / 구매,자가용,0
e_e007610,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e007789,30,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e007788,40,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e008297,30,0,나홀로 여행,0,쇼핑 / 구매,지하철,0
e_e011446,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,기차,0
e_e005940,50,3,3인 이상 여행(가족 외),1,휴식,자가용,3
e_e002316,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e000828,60,1,2인 가족 여행,2,단순 구경 / 산책 / 걷기,자가용,3
e_e009634,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,지하철,5
e_e001578,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
f_f006366,40,1,자녀 동반 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e009186,30,1,2인 가족 여행,0,쇼핑 / 구매,자가용,0
e_e002555,20,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,8
e_e010893,30,3,자녀 동반 여행,0,쇼핑 / 구매,자가용,6
e_e002584,30,3,자녀 동반 여행,1,휴식,자가용,1
e_e002246,30,3,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e005443,40,4,자녀 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,3
e_e005160,30,2,자녀 동반 여행,1,쇼핑 / 구매,자가용,1
e_e002754,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,8
e_e005945,30,1,2인 가족 여행,2,휴식,자가용,9
e_e005891,40,1,2인 여행(가족 외),1,체험 활동 / 입장 및 관람,자가용,0
e_e000022,40,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e004027,50,2,3인 이상 여행(가족 외),0,없음,자가용,7
e_e011570,30,0,나홀로 여행,0,쇼핑 / 구매,자가용,0
e_e002093,20,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,기차,5
e_e000505,40,0,나홀로 여행,0,단순 구경 / 산책 / 걷기,자가용,0
e_e005590,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,버스,8
e_e013029,60,3,부모 동반 여행,0,단순 구경 / 산책 / 걷기,버스,7
e_e000801,30,0,나홀로 여행,0,쇼핑 / 구매,지하철,0
e_e011246,30,1,2인 가족 여행,0,단순 구경 / 산책 / 걷기,버스,0
e_e000547,30,3,자녀 동반 여행,1,체험 활동 / 입장 및 관람,자가용,6
e_e007205,20,1,2인 여행(가족 외),0,쇼핑 / 구매,자가용,5
e_e000964,30,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,자가용,9
e_e000579,30,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,0
e_e000706,20,5,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,버스,1
e_e001131,20,1,2인 여행(가족 외),1,쇼핑 / 구매,기차,8
e_e001392,30,2,자녀 동반 여행,0,체험 활동 / 입장 및 관람,자가용,6
e_e006802,30,1,2인 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,0
e_e002965,30,1,2인 가족 여행,1,단순 구경 / 산책 / 걷기,자가용,0
e_e001913,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,자가용,8
e_e007573,30,1,2인 가족 여행,0,쇼핑 / 구매,지하철,0
e_e005517,20,1,2인 여행(가족 외),0,쇼핑 / 구매,버스,5
e_e009632,20,0,나홀로 여행,0,쇼핑 / 구매,지하철,5
e_e004722,20,0,나홀로 여행,2,단순 구경 / 산책 / 걷기,버스,9
e_e000955,40,3,3인 이상 여행(가족 외),0,없음,택시,6
e_e005321,60,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,기차,7
e_e002272,30,5,부모 동반 여행,1,단순 구경 / 산책 / 걷기,자가용,1
e_e011186,40,3,3인 이상 여행(가족 외),0,체험 활동 / 입장 및 관람,자가용,6
e_e002092,20,1,2인 여행(가족 외),0,쇼핑 / 구매,택시,5
e_e006896,40,1,2인 가족 여행,0,체험 활동 / 입장 및 관람,자가용,0
e_e004473,20,1,2인 여행(가족 외),1,단순 구경 / 산책 / 걷기,버스,8
e_e002158,20,1,2인 여행(가족 외),0,단순 구경 / 산책 / 걷기,자가용,5
