TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e004245,28,남,30,6,1.0,1,3,3,,5,9.0,1,2,11,11260,11,11170,11,11545,3,5,4,2,2,2,1,5,인천광역시,서울,2인 여행(가족 외),2023-07-02~2023-07-02,7,8.0,3.0,1
e004864,47,여,20,6,2.0,1,4,12,,1,9.0,3,5,11,11740,28,28237,26,26230,5,4,5,5,3,5,5,4,경상북도,서울,2인 가족 여행,2023-07-06~2023-07-07,2,7.0,3.0,1
e007660,11,여,20,6,1.0,1,1,13,,1,,1,1,42,42170,42,42820,26,26410,4,4,4,4,5,5,5,5,서울특별시,경기,나홀로 여행,2023-08-23~2023-08-23,6,2.0,7.0,0
e006544,44,여,20,6,2.0,1,4,12,,1,1.0,2,3,41,41820,46,46130,44,44130,1,7,1,4,5,4,1,7,충청북도,서울,2인 여행(가족 외),2023-08-17~2023-08-17,3,7.0,9.0,1
e000037,11,여,30,6,1.0,2,1,5,,4,,2,1,41,41460,41,41820,41,41830,4,3,1,1,4,4,4,4,서울특별시,경기,나홀로 여행,2023-04-28~2023-04-30,4,2.0,7.0,0
e005175,41,남,30,4,1.0,1,2,8,,5,7.0,2,1,42,42720,46,46730,48,48220,2,4,2,6,3,2,2,6,경기도,경기,부모 동반 여행,2023-07-22~2023-07-22,8,2.0,3.0,2
e001140,41,남,40,7,1.0,2,3,3,,5,5.0,3,3,42,42150,42,42820,42,42170,4,4,4,4,4,4,4,4,서울특별시,경기,나홀로 여행,2023-05-27~2023-05-27,5,7.0,6.0,0
e005335,28,남,20,6,1.0,2,2,4,,5,7.0,2,1,26,26260,42,42150,41,41570,4,1,3,4,3,6,2,7,인천광역시,경기,2인 가족 여행,2023-07-26~2023-07-26,3,7.0,2.0,1
e002176,41,여,40,5,4.0,2,4,7,,5,6.0,3,2,41,41630,50,50130,42,42150,1,1,1,1,1,4,6,2,경기도,경기,나홀로 여행,2023-06-03~2023-06-04,2,6.0,1.0,0
e006407,43,남,20,6,1.0,1,5,13,,3,6.0,3,3,11,11680,50,50110,30,30110,6,4,5,3,3,5,2,4,충청북도,서울,2인 여행(가족 외),2023-08-27~2023-08-27,1,7.0,8.0,1
e007783,11,남,30,6,1.0,1,3,3,,4,5.0,3,3,42,42150,41,41210,46,46800,6,1,2,1,4,5,5,7,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,3,1.0,2.0,1
e008809,41,여,20,6,1.0,1,1,3,,3,,3,2,28,28140,42,42150,41,41390,1,4,1,1,4,4,1,7,경기도,서울,2인 여행(가족 외),2023-08-26~2023-08-26,2,3.0,1.0,1
e001382,11,여,30,6,1.0,2,2,2,,5,10.0,2,3,50,50110,41,41820,26,26350,1,1,1,2,2,7,2,7,서울특별시,경기,2인 여행(가족 외),2023-05-28~2023-05-29,2,1.0,3.0,1
e009772,41,여,30,5,1.0,1,2,4,,4,6.0,2,2,11,11710,41,41610,11,11170,3,6,1,3,5,2,5,6,경기도,서울,2인 여행(가족 외),2023-08-22~2023-08-22,6,1.0,5.0,1
e003062,28,남,30,6,1.0,1,1,2,,4,,2,1,26,26350,42,42210,41,41820,1,1,4,3,1,2,7,1,인천광역시,경기,2인 여행(가족 외),2023-06-23~2023-06-24,1,3.0,5.0,1
e005886,30,남,30,5,1.0,1,3,12,,4,5.0,3,5,50,50110,42,42150,26,26500,5,2,2,5,3,5,5,6,대전광역시,서울,3인 이상 여행(가족 외),2023-08-05~2023-08-06,5,3.0,1.0,3
e006452,11,여,20,4,1.0,1,4,3,,3,6.0,3,7,50,50110,26,26350,43,43800,2,2,2,1,7,4,7,5,서울특별시,경기,2인 여행(가족 외),2023-08-15~2023-08-15,9,3.0,1.0,1
e003419,28,여,20,6,1.0,1,4,4,,2,6.0,3,5,28,28710,42,42150,50,50110,1,2,1,5,5,5,5,6,인천광역시,경기,2인 여행(가족 외),2023-06-17~2023-06-17,9,3.0,1.0,1
e002760,11,남,30,6,1.0,2,4,13,,3,9.0,2,2,42,42830,50,50130,26,26710,7,1,2,2,2,7,1,6,서울특별시,경기,자녀 동반 여행,2023-06-10~2023-06-10,8,7.0,5.0,1
e001132,11,남,20,6,1.0,1,1,2,,5,,3,2,42,42150,50,50110,26,26350,4,2,1,3,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2023-06-03~2023-06-05,7,3.0,2.0,1
e010678,11,여,20,5,1.0,1,4,2,,4,11.0,2,1,42,42150,42,42820,42,42170,2,4,2,1,1,3,3,6,서울특별시,인천,2인 여행(가족 외),2023-08-26~2023-08-26,1,3.0,5.0,1
e002931,41,남,50,4,1.0,2,4,7,,7,10.0,3,12,42,42830,26,26350,50,50130,1,1,1,1,4,6,1,7,경기도,경기,3인 이상 여행(가족 외),2023-06-11~2023-06-11,6,3.0,2.0,3
e000025,11,여,40,6,1.0,2,3,2,,4,9.0,2,1,41,41480,44,44800,42,42150,2,6,6,2,2,6,6,1,서울특별시,경기,자녀 동반 여행,2023-04-30~2023-04-30,3,1.0,2.0,2
e007937,41,여,20,6,2.0,1,4,12,,2,9.0,3,2,42,42210,47,47130,41,41460,4,5,3,4,3,5,3,6,경기도,경기,나홀로 여행,2023-08-24~2023-08-24,1,6.0,,0
e001471,11,남,30,6,1.0,1,4,2,,3,7.0,3,2,50,50130,26,26440,42,42210,1,1,2,4,1,1,1,1,서울특별시,경기,나홀로 여행,2023-05-28~2023-05-28,1,2.0,4.0,0
e000360,41,남,30,7,1.0,2,2,3,,5,8.0,3,5,50,50130,50,50110,41,41610,2,1,1,5,4,2,1,7,경기도,경기,2인 가족 여행,2023-05-25~2023-05-25,2,6.0,5.0,1
e000818,41,여,30,6,1.0,1,3,2,,5,10.0,3,7,50,50110,42,42830,42,42230,2,1,2,2,2,2,2,7,경기도,경기,2인 여행(가족 외),2023-05-31~2023-06-01,2,5.0,10.0,1
e011396,11,여,20,6,1.0,1,3,3,,5,12.0,3,4,50,50130,50,50110,29,29200,2,2,1,2,6,6,2,7,서울특별시,경기,나홀로 여행,2023-08-29~2023-08-29,1,,,0
e004310,11,남,40,6,1.0,1,4,3,,5,9.0,2,2,41,41820,42,42210,41,41360,5,2,2,2,4,4,3,4,서울특별시,인천,3인 이상 여행(가족 외),2023-07-01~2023-07-01,3,1.0,2.0,2
e007770,41,여,20,6,1.0,1,3,3,,3,6.0,4,1,42,42210,11,11110,47,47250,3,4,3,2,6,5,2,1,경기도,서울,나홀로 여행,2023-08-28~2023-08-28,8,1.0,2.0,0
e011643,11,여,30,5,1.0,1,2,3,,5,8.0,3,5,42,42750,45,45770,44,44150,3,3,2,2,2,3,6,4,서울특별시,경기,2인 여행(가족 외),2023-08-27~2023-08-27,2,3.0,1.0,1
e002784,27,여,20,6,1.0,1,3,3,,2,9.0,2,2,11,11200,26,26170,47,47110,6,3,2,3,4,6,2,5,대구광역시,서울,나홀로 여행,2023-06-23~2023-06-24,2,7.0,1.0,0
e011413,41,여,30,6,1.0,2,4,3,,7,12.0,1,1,50,50130,11,11170,41,41390,2,6,2,4,4,6,6,6,경기도,경기,자녀 동반 여행,2023-08-26~2023-08-26,3,1.0,2.0,3
e007192,11,여,30,7,1.0,1,1,3,,7,,3,4,48,48220,46,46710,28,28200,2,2,1,4,3,2,1,6,서울특별시,경기,나홀로 여행,2023-08-26~2023-08-26,5,1.0,7.0,0
e003019,28,남,30,6,1.0,1,1,13,,2,,3,1,48,48840,42,42770,42,42820,1,1,1,5,2,2,3,2,인천광역시,서울,나홀로 여행,2023-06-12~2023-06-12,1,7.0,6.0,0
e002248,42,여,30,6,1.0,2,3,4,,1,6.0,2,2,26,26350,11,11650,41,41130,4,1,1,1,4,7,4,7,강원도,서울,나홀로 여행,2023-06-03~2023-06-04,6,5.0,1.0,0
e008354,41,여,30,4,1.0,1,2,2,,3,6.0,2,1,50,50130,42,42830,26,26200,1,1,1,3,1,1,2,7,경기도,서울,나홀로 여행,2023-08-24~2023-08-24,5,7.0,10.0,0
e007552,11,여,40,7,1.0,2,2,3,,5,11.0,3,5,50,50130,42,42190,26,26500,2,2,2,4,6,2,2,6,서울특별시,경기,나홀로 여행,2023-08-25~2023-08-25,2,1.0,6.0,0
e002260,11,여,20,6,1.0,1,2,4,,3,6.0,2,1,11,11110,11,11170,41,41110,2,6,1,6,7,2,5,6,서울특별시,경기,나홀로 여행,2023-06-06~2023-06-07,7,8.0,4.0,0
e002506,41,남,30,6,1.0,2,2,2,,6,7.0,2,1,28,28710,41,41390,44,44210,1,2,6,5,1,2,6,2,경기도,경기,2인 가족 여행,2023-06-10~2023-06-11,2,1.0,3.0,1
e009055,11,여,20,7,1.0,1,1,4,,4,,2,2,26,26290,11,11170,11,11590,4,4,3,3,3,4,6,4,서울특별시,경기,나홀로 여행,2023-08-23~2023-08-23,1,2.0,7.0,0
e000994,28,여,20,4,1.0,1,1,3,,4,,3,3,41,41820,26,26440,50,50130,3,1,4,5,6,2,7,6,인천광역시,경기,부모 동반 여행,2023-06-02~2023-06-03,2,5.0,10.0,2
e002437,11,남,30,6,1.0,2,4,3,,6,9.0,2,1,11,11110,41,41480,41,41360,3,4,5,4,2,5,2,4,서울특별시,경기,자녀 동반 여행,2023-06-03~2023-06-04,3,2.0,1.0,3
e000959,41,여,40,6,1.0,2,3,11,,1,7.0,3,2,41,41280,11,11110,50,50110,5,5,4,3,5,5,3,5,경기도,서울,자녀 동반 여행,2023-06-04~2023-06-06,1,3.0,2.0,3
e003753,11,여,30,7,5.0,1,4,3,,5,12.0,3,2,41,41820,41,41360,41,41830,2,4,2,1,4,4,6,6,서울특별시,경기,부모 동반 여행,2023-06-24~2023-06-24,3,1.0,2.0,2
e000752,50,여,40,5,1.0,2,4,11,,1,4.0,3,6,50,50130,41,41280,26,26350,4,1,1,7,7,7,7,1,제주특별자치도,경기,나홀로 여행,2023-05-27~2023-05-29,6,4.0,8.0,0
e011100,28,여,50,5,1.0,2,3,11,,1,7.0,3,2,50,50130,42,42830,47,47280,2,2,1,3,2,1,6,3,인천광역시,서울,3인 이상 여행(가족 외),2023-08-27~2023-08-27,8,3.0,2.0,6
e001987,41,여,20,6,2.0,1,4,12,,7,8.0,2,1,50,50130,50,50110,42,42230,4,3,2,2,4,3,6,5,경기도,경기,3인 이상 여행(가족 외),2023-06-06~2023-06-07,3,1.0,2.0,4
e011538,11,남,20,6,2.0,1,4,12,,2,12.0,3,2,50,50130,26,26350,41,41190,2,6,1,6,2,2,2,5,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,3,1.0,2.0,1
e010700,11,여,20,4,1.0,1,5,12,,1,8.0,3,3,47,47130,42,42150,50,50110,6,5,3,5,2,6,6,5,서울특별시,경기,2인 가족 여행,2023-08-24~2023-08-24,1,7.0,,1
e004575,41,여,20,6,2.0,1,4,12,,1,5.0,4,1,50,50130,50,50110,11,11680,7,2,2,2,1,1,3,4,경기도,서울,2인 여행(가족 외),2023-07-08~2023-07-08,3,1.0,,1
e005127,41,여,20,6,1.0,1,1,3,,2,,3,2,11,11110,41,41480,11,11380,4,1,4,4,3,4,2,5,경기도,경기,나홀로 여행,2023-07-14~2023-07-16,2,8.0,7.0,0
e001013,41,여,40,6,1.0,2,1,2,,10,,3,3,42,42210,50,50110,26,26350,3,4,4,2,4,4,5,4,경기도,경기,나홀로 여행,2023-05-28~2023-05-28,1,2.0,10.0,0
e012554,45,남,20,6,1.0,2,2,13,,3,5.0,2,1,50,50130,11,11680,26,26500,4,2,2,4,2,3,2,6,전라북도,경기,2인 가족 여행,2023-08-31~2023-08-31,1,6.0,2.0,1
e008404,41,남,20,4,1.0,1,4,12,,1,9.0,3,2,11,11710,26,26350,50,50130,7,1,1,1,1,3,1,7,경기도,서울,2인 여행(가족 외),2023-08-22~2023-08-22,8,5.0,1.0,1
e000830,41,남,30,6,1.0,2,3,11,,1,5.0,2,2,41,41360,11,11740,41,41820,3,7,1,1,4,5,1,4,경기도,경기,자녀 동반 여행,2023-06-03~2023-06-03,7,1.0,3.0,2
e003348,11,남,30,5,1.0,1,1,13,,2,,2,2,47,47940,42,42820,50,50110,1,2,1,5,5,2,4,2,서울특별시,경기,2인 여행(가족 외),2023-06-25~2023-06-25,6,3.0,4.0,1
e003259,28,여,20,4,1.0,1,1,12,,1,,2,2,11,11410,11,11710,44,44130,5,5,3,5,3,3,3,6,인천광역시,서울,나홀로 여행,2023-06-17~2023-06-17,1,4.0,2.0,0
e001183,28,여,40,6,1.0,2,4,3,,2,7.0,2,3,50,50130,42,42110,41,41480,5,6,3,3,6,6,6,6,인천광역시,경기,자녀 동반 여행,2023-05-27~2023-05-27,3,1.0,10.0,3
e000042,11,여,20,6,1.0,1,4,3,,4,10.0,3,11,50,50110,42,42150,41,41830,1,1,1,3,2,1,6,5,서울특별시,인천,2인 여행(가족 외),2023-05-01~2023-05-01,1,3.0,7.0,1
e009858,11,남,40,6,1.0,1,1,13,,6,,2,1,50,50130,28,28200,42,42150,1,3,1,4,7,7,6,4,서울특별시,인천,2인 여행(가족 외),2023-08-27~2023-08-27,1,,,1
e003311,28,남,30,6,1.0,1,1,2,,4,,3,4,41,41820,42,42110,50,50130,2,3,1,3,2,1,1,6,인천광역시,경기,2인 가족 여행,2023-06-24~2023-06-25,3,2.0,1.0,1
e003618,11,여,30,6,1.0,1,1,3,,6,,3,5,50,50130,42,42830,26,26350,1,3,4,4,3,2,3,7,서울특별시,인천,2인 가족 여행,2023-06-24~2023-06-25,3,2.0,1.0,1
e004878,41,여,30,6,1.0,1,3,3,,5,10.0,2,1,42,42150,26,26500,41,41280,2,6,3,7,3,3,2,7,경기도,서울,나홀로 여행,2023-07-29~2023-07-29,4,5.0,6.0,0
e006153,11,남,30,5,1.0,2,3,3,,5,5.0,2,1,42,42210,50,50130,41,41820,1,1,4,1,3,4,6,7,서울특별시,경기,자녀 동반 여행,2023-08-18~2023-08-19,2,1.0,3.0,2
e005804,42,여,30,6,1.0,1,2,3,,4,4.0,3,3,48,48220,48,48310,29,29200,1,1,2,4,1,1,1,1,강원도,서울,나홀로 여행,2023-08-01~2023-08-01,7,8.0,1.0,0
e006221,43,남,30,6,1.0,1,4,3,,5,12.0,3,6,43,43110,42,42150,42,42210,1,5,1,5,6,2,4,5,충청북도,경기,3인 이상 여행(가족 외),2023-08-19~2023-08-20,3,7.0,1.0,3
e010636,11,남,40,6,1.0,1,4,2,,7,12.0,3,3,50,50130,42,42210,28,28710,1,1,1,4,1,1,1,4,서울특별시,경기,3인 이상 여행(가족 외),2023-08-24~2023-08-24,8,2.0,6.0,2
e003678,11,여,60,6,1.0,4,1,2,,7,,2,1,42,42820,50,50130,46,46130,2,2,5,2,2,2,1,6,서울특별시,경기,2인 가족 여행,2023-06-24~2023-06-24,1,3.0,2.0,1
e001125,43,남,30,6,1.0,2,3,3,,4,4.0,3,6,11,11680,42,42110,41,41290,6,2,2,2,1,6,2,5,충청북도,경기,2인 가족 여행,2023-05-26~2023-05-29,3,1.0,5.0,1
e006069,41,여,20,6,1.0,1,4,3,,3,11.0,3,20,46,46130,26,26140,31,31140,2,2,2,2,2,2,2,7,경기도,경기,부모 동반 여행,2023-08-02~2023-08-03,3,1.0,5.0,3
e004506,11,여,20,4,1.0,1,4,3,,4,12.0,3,2,42,42150,26,26230,50,50130,4,1,1,1,1,1,7,7,서울특별시,경기,부모 동반 여행,2023-07-29~2023-07-30,3,9.0,1.0,3
e006849,11,남,60,7,1.0,2,2,2,,4,7.0,3,3,42,42210,26,26350,50,50130,6,2,4,2,2,2,2,6,서울특별시,경기,2인 가족 여행,2022-08-14~2022-08-14,7,2.0,1.0,1
e007137,41,남,40,6,1.0,1,1,2,,4,,3,2,26,26350,50,50130,28,28185,4,1,1,4,3,1,5,5,경기도,경기,2인 여행(가족 외),2023-08-13~2023-08-13,3,2.0,1.0,1
e000375,11,여,40,7,1.0,2,4,1,,4,7.0,2,1,41,41360,41,41820,45,45140,1,1,3,5,1,4,2,5,서울특별시,경기,자녀 동반 여행,2023-05-27~2023-05-28,2,3.0,1.0,3
e000747,11,여,40,6,1.0,2,3,3,,1,8.0,3,6,50,50110,48,48220,42,42770,4,1,1,1,7,4,7,1,서울특별시,경기,3인 이상 여행(가족 외),2023-05-20~2023-05-21,1,2.0,10.0,6
e007860,41,여,60,5,1.0,2,4,2,,4,9.0,2,1,42,42750,41,41830,28,28710,1,1,1,1,1,1,1,1,경기도,서울,2인 가족 여행,2023-08-20~2023-08-20,3,7.0,4.0,1
e006922,41,남,40,5,1.0,2,4,7,,4,6.0,3,3,41,41290,44,44825,41,41500,5,6,4,3,6,1,5,1,경기도,경기,자녀 동반 여행,2023-08-26~2023-08-26,3,1.0,,3
e009752,41,남,30,6,1.0,1,1,13,,4,,2,1,50,50110,42,42150,41,41820,4,1,1,2,6,6,1,4,경기도,경기,2인 여행(가족 외),2023-08-27~2023-08-27,3,6.0,2.0,1
e012180,41,여,40,5,1.0,2,1,2,,7,,2,3,11,11110,42,42170,46,46840,1,7,5,4,2,4,2,4,경기도,서울,나홀로 여행,2023-08-30~2023-08-30,7,8.0,1.0,0
e007883,11,남,20,6,2.0,1,4,12,,2,7.0,3,3,41,41280,28,28710,26,26320,4,4,1,4,4,1,3,4,서울특별시,경기,2인 여행(가족 외),2023-08-31~2023-08-31,7,3.0,8.0,1
e000013,45,여,20,6,1.0,1,2,3,,4,4.0,3,4,11,11110,30,30200,46,46820,6,1,1,2,6,2,1,2,전라북도,경기,부모 동반 여행,2023-04-28~2023-04-29,3,1.0,2.0,3
e004879,27,여,20,4,1.0,1,4,12,,1,4.0,4,3,26,26500,50,50130,11,11680,2,1,4,3,3,3,1,7,대구광역시,서울,2인 여행(가족 외),2023-07-19~2023-07-21,9,3.0,8.0,1
e002130,28,남,20,4,1.0,1,4,12,,1,9.0,3,3,11,11200,26,26350,50,50110,4,3,4,3,2,4,2,7,인천광역시,서울,2인 여행(가족 외),2023-06-10~2023-06-10,9,3.0,2.0,1
e003412,41,남,60,3,1.0,4,2,9,,4,4.0,3,5,42,42150,41,41820,26,26350,1,1,1,3,6,1,6,5,경기도,서울,2인 여행(가족 외),2023-06-21~2023-06-21,1,6.0,7.0,1
e002255,11,여,40,6,1.0,2,4,3,,6,11.0,3,5,41,41650,44,44760,42,42150,2,3,3,3,2,5,4,3,서울특별시,경기,자녀 동반 여행,2023-06-05~2023-06-06,3,2.0,1.0,2
e002184,41,남,30,6,1.0,2,2,3,,6,10.0,2,1,42,42150,26,26350,50,50130,3,5,3,2,2,2,6,5,경기도,경기,2인 가족 여행,2023-06-05~2023-06-06,1,4.0,3.0,1
e002351,41,남,20,4,1.0,1,3,2,,3,4.0,3,2,28,28710,46,46730,46,46150,1,2,2,5,1,2,5,6,경기도,인천,2인 여행(가족 외),2023-06-07~2023-06-08,3,6.0,2.0,1
e008310,11,남,30,8,1.0,1,4,2,,5,6.0,2,1,42,42150,48,48330,45,45110,2,2,1,6,4,2,2,6,서울특별시,경기,나홀로 여행,2023-08-20~2023-08-20,1,7.0,5.0,0
e002071,11,여,20,6,1.0,1,1,1,,4,,3,3,42,42210,42,42150,42,42830,1,2,3,6,5,6,6,7,서울특별시,경기,나홀로 여행,2023-06-06~2023-06-06,2,1.0,4.0,0
e000491,41,남,40,5,1.0,1,3,2,,4,6.0,2,3,41,41650,42,42210,42,42110,1,1,1,1,1,1,1,7,경기도,경기,3인 이상 여행(가족 외),2023-05-27~2023-05-28,9,3.0,2.0,2
e004294,11,남,30,6,1.0,2,5,2,,5,5.0,2,3,42,42110,41,41110,48,48120,4,5,3,4,5,5,5,7,서울특별시,경기,자녀 동반 여행,2023-07-01~2023-07-01,3,1.0,5.0,4
e006371,43,여,20,6,1.0,1,1,12,,3,,3,8,50,50130,11,11200,26,26350,3,2,3,3,5,4,6,6,충청북도,서울,2인 여행(가족 외),2023-08-05~2023-08-05,9,3.0,5.0,1
e010689,41,여,20,6,1.0,1,5,12,,1,7.0,3,2,50,50110,42,42150,26,26350,2,2,2,2,2,6,5,6,경기도,서울,2인 여행(가족 외),2023-08-28~2023-08-28,3,1.0,7.0,1
e005518,11,여,30,4,2.0,1,1,4,,3,,2,1,41,41460,29,29170,50,50130,7,7,5,5,6,6,7,7,서울특별시,경기,2인 여행(가족 외),2023-07-22~2023-07-22,3,1.0,2.0,1
e005915,41,여,30,6,1.0,1,1,2,,4,,2,1,11,11440,45,45130,44,44210,4,5,3,3,5,3,7,5,경기도,서울,나홀로 여행,2023-07-30~2023-07-30,6,2.0,7.0,0
e005442,11,여,50,4,1.0,2,3,3,,7,9.0,2,1,41,41360,42,42210,46,46130,1,1,7,1,1,1,7,2,서울특별시,경기,3인 이상 여행(가족 외),2023-07-22~2023-07-23,2,,,2
e008069,41,남,20,6,1.0,1,1,5,,2,,2,1,42,42830,47,47130,50,50130,3,2,2,3,6,2,6,3,경기도,경기,3인 이상 여행(가족 외),2023-08-27~2023-08-27,1,7.0,3.0,2
e005863,41,여,40,6,1.0,1,4,3,,5,12.0,3,2,42,42150,11,11110,26,26350,5,4,3,2,6,3,3,5,경기도,서울,3인 이상 여행(가족 외),2023-08-06~2023-08-07,9,1.0,3.0,6
e005197,11,여,40,6,1.0,2,4,3,,5,10.0,2,1,28,28710,41,41820,41,41480,1,1,4,2,2,6,2,2,서울특별시,경기,3인 이상 여행(가족 외),2023-08-02~2023-08-03,3,2.0,1.0,4
e008006,11,여,20,6,1.0,1,1,2,,2,,2,1,42,42170,26,26440,29,29140,1,1,3,7,7,4,7,7,서울특별시,인천,나홀로 여행,2023-08-21~2023-08-21,2,5.0,4.0,0
e007591,28,여,30,4,1.0,2,3,2,,4,7.0,2,2,42,42760,41,41630,50,50130,1,2,1,4,5,2,4,6,인천광역시,경기,자녀 동반 여행,2023-08-19~2023-08-19,2,3.0,5.0,2
e002283,43,남,20,6,1.0,1,1,10,,5,,2,1,11,11500,42,42210,50,50110,4,1,1,1,1,7,1,5,충청북도,서울,나홀로 여행,2023-06-03~2023-06-04,1,7.0,2.0,0
e003103,41,여,30,5,1.0,2,4,11,,1,5.0,1,1,41,41820,42,42720,48,48870,7,7,1,1,6,2,1,7,경기도,경기,자녀 동반 여행,2023-06-17~2023-06-17,1,3.0,2.0,3
e003378,41,여,60,6,1.0,3,2,4,,3,5.0,3,2,42,42150,26,26260,41,41280,2,1,6,1,1,3,6,6,경기도,경기,나홀로 여행,2023-06-23~2023-06-24,1,4.0,2.0,0
e007385,28,여,30,6,1.0,1,3,5,,4,5.0,3,3,31,31200,11,11230,46,46150,1,2,2,2,2,4,3,5,인천광역시,경기,2인 여행(가족 외),2023-08-15~2023-08-15,7,3.0,6.0,1
e011029,41,남,30,5,1.0,2,3,3,,5,5.0,1,1,41,41110,42,42210,46,46770,1,4,4,3,2,6,1,7,경기도,경기,자녀 동반 여행,2023-08-26~2023-08-26,3,1.0,5.0,2
e000460,41,여,40,6,1.0,2,3,1,,4,12.0,2,1,26,26350,26,26500,42,42150,4,2,3,1,3,4,4,7,경기도,서울,3인 이상 여행(가족 외),2023-05-15~2023-05-16,1,3.0,2.0,2
e004222,41,여,30,5,1.0,2,2,2,,4,8.0,3,4,26,26710,42,42210,50,50130,3,6,1,2,6,1,7,6,경기도,서울,2인 가족 여행,2023-07-07~2023-07-07,1,3.0,7.0,1
e000865,11,여,20,6,3.0,1,6,12,,1,6.0,3,1,28,28140,42,42150,41,41460,4,2,6,5,1,4,6,2,서울특별시,인천,나홀로 여행,2023-05-25~2023-05-26,2,1.0,4.0,0
f000041,11,남,40,4,1.0,1,4,13,,4,5.0,2,2,42,42150,11,11740,50,50110,7,1,4,6,1,4,2,1,서울특별시,강원,자녀 동반 여행,2023-04-28~2023-04-29,2,,,1
e001041,11,여,40,6,1.0,2,4,3,,5,12.0,2,1,41,41610,46,46170,42,42210,6,6,6,5,5,5,5,5,서울특별시,경기,자녀 동반 여행,2023-06-04~2023-06-05,3,2.0,1.0,3
e010578,44,여,40,4,1.0,2,4,11,,2,5.0,2,2,44,44200,47,47190,29,29200,4,3,3,2,3,6,6,6,충청남도,경기,3인 이상 여행(가족 외),2023-08-25~2023-08-25,6,3.0,10.0,3
e001063,41,남,30,7,1.0,2,2,3,,6,7.0,3,5,50,50110,26,26350,27,27230,4,2,3,3,4,4,5,3,경기도,경기,2인 가족 여행,2023-05-27~2023-05-27,3,1.0,,1
e006893,28,여,30,6,1.0,2,3,11,,4,4.0,3,1,47,47850,50,50130,41,41130,4,5,5,4,6,4,5,4,인천광역시,경기,나홀로 여행,2023-08-31~2023-08-31,1,,,0
e007219,41,여,30,6,1.0,2,3,3,,5,9.0,1,1,42,42150,42,42210,43,43130,2,1,6,2,5,4,1,6,경기도,경기,자녀 동반 여행,2023-08-12~2023-08-12,1,3.0,7.0,2
e010222,41,여,20,6,1.0,1,4,1,,4,6.0,2,1,11,11680,42,42150,50,50110,3,2,2,5,4,4,2,6,경기도,서울,2인 여행(가족 외),2023-08-26~2023-08-26,3,5.0,2.0,1
f006622,11,남,40,6,1.0,2,4,1,,9,10.0,2,1,43,43800,41,41650,42,42210,6,5,5,5,5,6,5,5,서울특별시,경기,자녀 동반 여행,2023-08-12~2023-08-13,1,8.0,6.0,3
e012346,31,여,20,4,1.0,1,5,3,,4,8.0,2,4,11,11680,26,26230,27,27110,7,1,7,1,2,5,1,7,울산광역시,서울,2인 여행(가족 외),2023-09-02~2023-09-02,2,1.0,3.0,1
e002206,41,여,30,6,1.0,1,1,2,,5,,3,5,11,11710,11,11680,11,11110,3,6,4,6,6,4,3,4,경기도,서울,나홀로 여행,2023-06-04~2023-06-04,8,7.0,1.0,0
e007216,27,여,30,5,1.0,1,1,3,,4,,4,3,11,11680,47,47720,47,47110,3,4,4,3,5,2,2,6,대구광역시,서울,나홀로 여행,2023-09-02~2023-09-02,7,5.0,1.0,0
e001554,45,여,30,6,1.0,1,2,3,,4,5.0,2,2,50,50130,50,50110,11,11140,5,4,2,6,6,2,7,3,전라북도,인천,2인 여행(가족 외),2023-06-03~2023-06-05,8,7.0,1.0,1
e002508,11,여,20,6,1.0,1,1,3,,4,,2,1,42,42150,50,50130,26,26710,2,1,3,1,3,2,3,6,서울특별시,경기,나홀로 여행,2023-06-24~2023-06-25,1,5.0,2.0,0
e006510,11,남,20,6,2.0,1,4,12,,1,6.0,3,3,50,50130,11,11680,30,30230,2,2,2,1,2,3,2,7,서울특별시,경기,2인 여행(가족 외),2023-08-13~2023-08-13,7,5.0,8.0,1
e011130,41,여,20,6,1.0,1,4,13,,4,8.0,3,2,41,41110,41,41820,42,42210,5,5,5,6,3,5,1,7,서울특별시,경기,2인 여행(가족 외),2023-08-25~2023-08-25,1,2.0,3.0,1
e003417,41,남,20,5,1.0,1,4,5,,4,12.0,3,6,42,42150,50,50130,26,26350,5,1,1,1,7,7,7,1,경기도,서울,나홀로 여행,2023-06-17~2023-06-18,7,2.0,1.0,0
